GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
12/17/2019,21900406,Final,1610612746,1610612756,2019,1610612746,120,0.506,0.727,0.438,23,44,1610612756,99,0.402,0.7,0.286,30,50,1
12/16/2019,21900394,Final,1610612765,1610612764,2019,1610612765,119,0.477,0.706,0.333,29,36,1610612764,133,0.557,0.81,0.529,31,35,0
12/16/2019,21900395,Final,1610612761,1610612739,2019,1610612761,133,0.584,0.765,0.5,31,41,1610612739,113,0.489,0.765,0.343,30,39,1
12/16/2019,21900396,Final,1610612745,1610612759,2019,1610612745,109,0.408,0.667,0.256,20,58,1610612759,107,0.429,0.85,0.364,23,53,1
12/16/2019,21900397,Final,1610612763,1610612748,2019,1610612763,118,0.488,0.7,0.361,28,45,1610612748,111,0.457,0.839,0.458,22,35,1
12/16/2019,21900398,Final,1610612749,1610612742,2019,1610612749,116,0.419,0.708,0.268,29,52,1610612742,120,0.466,0.815,0.39,27,52,0
12/16/2019,21900399,Final,1610612760,1610612741,2019,1610612760,109,0.507,0.821,0.471,21,42,1610612741,106,0.494,0.846,0.29,27,31,1
12/16/2019,21900400,Final,1610612756,1610612757,2019,1610612756,110,0.456,0.842,0.353,31,44,1610612757,111,0.476,0.85,0.412,21,41,0
12/15/2019,21900388,Final,1610612740,1610612753,2019,1610612740,119,0.534,0.5,0.442,34,40,1610612753,130,0.517,0.808,0.5,32,39,0
12/15/2019,21900389,Final,1610612754,1610612766,2019,1610612754,107,0.455,0.85,0.286,30,51,1610612766,85,0.308,0.686,0.156,18,56,1
12/15/2019,21900390,Final,1610612737,1610612747,2019,1610612737,96,0.36,0.88,0.286,18,42,1610612747,101,0.429,0.727,0.161,21,56,0
12/15/2019,21900391,Final,1610612751,1610612755,2019,1610612751,109,0.457,0.778,0.375,22,51,1610612755,89,0.43,0.588,0.192,19,38,1
12/15/2019,21900392,Final,1610612743,1610612752,2019,1610612743,111,0.468,0.684,0.357,27,48,1610612752,105,0.468,0.9,0.25,20,47,1
12/15/2019,21900393,Final,1610612744,1610612758,2019,1610612744,79,0.395,0.722,0.24,24,25,1610612758,100,0.603,0.875,0.455,27,38,0
12/14/2019,21900380,Final,1610612756,1610612759,2019,1610612756,119,0.437,0.731,0.25,29,59,1610612759,121,0.415,0.735,0.267,23,62,0
12/14/2019,21900381,Final,1610612761,1610612751,2019,1610612761,110,0.388,0.8,0.35,21,51,1610612751,102,0.386,0.706,0.261,24,59,1
12/14/2019,21900382,Final,1610612741,1610612746,2019,1610612741,109,0.471,0.833,0.452,21,50,1610612746,106,0.438,0.722,0.455,20,40,1
12/14/2019,21900383,Final,1610612763,1610612764,2019,1610612763,128,0.571,0.875,0.407,32,46,1610612764,111,0.424,0.781,0.368,22,34,1
12/14/2019,21900384,Final,1610612742,1610612748,2019,1610612742,118,0.446,0.647,0.386,30,48,1610612748,122,0.429,0.824,0.4,27,49,0
12/14/2019,21900385,Final,1610612749,1610612739,2019,1610612749,125,0.541,0.731,0.378,26,41,1610612739,108,0.456,0.733,0.429,27,45,1
12/14/2019,21900386,Final,1610612745,1610612765,2019,1610612745,107,0.402,0.667,0.289,18,46,1610612765,115,0.446,0.84,0.324,27,55,0
12/14/2019,21900387,Final,1610612743,1610612760,2019,1610612743,110,0.506,0.739,0.259,30,44,1610612760,102,0.469,0.87,0.261,22,37,1
12/13/2019,21900371,Final,1610612753,1610612745,2019,1610612753,107,0.44,0.75,0.405,24,37,1610612745,130,0.558,0.923,0.564,21,42,0
12/13/2019,21900372,Final,1610612755,1610612740,2019,1610612755,116,0.494,0.676,0.35,24,47,1610612740,109,0.432,0.686,0.375,24,45,1
12/13/2019,21900374,Final,1610612748,1610612747,2019,1610612748,110,0.459,0.786,0.303,24,34,1610612747,113,0.494,0.652,0.324,26,50,0
12/13/2019,21900373,Final,1610612737,1610612754,2019,1610612737,100,0.415,0.696,0.214,24,50,1610612754,110,0.5,0.733,0.318,28,46,0
12/13/2019,21900375,Final,1610612741,1610612766,2019,1610612741,73,0.3,0.857,0.206,20,45,1610612766,83,0.38,0.81,0.194,21,60,0
12/13/2019,21900376,Final,1610612763,1610612749,2019,1610612763,114,0.388,0.783,0.408,27,45,1610612749,127,0.506,0.848,0.367,22,55,0
12/13/2019,21900379,Final,1610612762,1610612744,2019,1610612762,114,0.468,0.774,0.421,22,43,1610612744,106,0.451,0.682,0.31,19,48,1
12/13/2019,21900377,Final,1610612750,1610612746,2019,1610612750,117,0.447,0.838,0.244,17,39,1610612746,124,0.494,0.897,0.44,16,45,0
12/13/2019,21900378,Final,1610612758,1610612752,2019,1610612758,101,0.47,0.75,0.436,19,41,1610612752,103,0.463,0.6,0.3,24,48,0
12/12/2019,21900367,Final,1610612738,1610612755,2019,1610612738,109,0.462,0.824,0.355,24,33,1610612755,115,0.5,0.826,0.5,27,45,0
12/12/2019,21900368,Final,1610612759,1610612739,2019,1610612759,109,0.488,0.8,0.313,19,36,1610612739,117,0.458,0.7,0.333,22,50,0
12/12/2019,21900369,Final,1610612765,1610612742,2019,1610612765,111,0.449,0.696,0.357,23,34,1610612742,122,0.511,0.696,0.364,25,52,0
12/12/2019,21900370,Final,1610612743,1610612757,2019,1610612743,114,0.477,0.632,0.5,25,48,1610612757,99,0.477,0.727,0.3,22,35,1
12/11/2019,21900356,Final,1610612739,1610612745,2019,1610612739,110,0.517,0.625,0.406,29,36,1610612745,116,0.494,1,0.405,18,36,0
12/11/2019,21900357,Final,1610612754,1610612738,2019,1610612754,122,0.482,0.833,0.4,27,36,1610612738,117,0.494,0.773,0.389,25,44,1
12/11/2019,21900358,Final,1610612753,1610612747,2019,1610612753,87,0.42,0.647,0.308,20,41,1610612747,96,0.425,0.526,0.387,20,49,0
12/11/2019,21900359,Final,1610612761,1610612746,2019,1610612761,92,0.352,0.88,0.222,21,47,1610612746,112,0.442,0.889,0.3,29,50,0
12/11/2019,21900360,Final,1610612751,1610612766,2019,1610612751,108,0.432,0.667,0.263,20,52,1610612766,113,0.409,0.813,0.429,20,47,0
12/11/2019,21900361,Final,1610612741,1610612737,2019,1610612741,136,0.574,0.895,0.458,32,42,1610612737,102,0.422,0.731,0.342,26,41,1
12/11/2019,21900362,Final,1610612750,1610612762,2019,1610612750,116,0.44,0.808,0.366,18,42,1610612762,127,0.566,0.773,0.457,23,45,0
12/11/2019,21900363,Final,1610612756,1610612763,2019,1610612756,108,0.398,0.833,0.265,29,44,1610612763,115,0.483,0.808,0.417,23,55,0
12/11/2019,21900364,Final,1610612749,1610612740,2019,1610612749,127,0.538,0.889,0.487,27,43,1610612740,112,0.443,0.818,0.356,29,42,1
12/11/2019,21900365,Final,1610612758,1610612760,2019,1610612758,94,0.443,0.6,0.323,12,41,1610612760,93,0.43,0.667,0.394,24,43,1
12/11/2019,21900366,Final,1610612744,1610612752,2019,1610612744,122,0.433,0.733,0.27,27,46,1610612752,124,0.478,0.765,0.414,25,58,0
12/10/2019,21900352,Final,1610612766,1610612764,2019,1610612766,114,0.447,0.786,0.39,22,48,1610612764,107,0.422,0.8,0.314,27,45,1
12/10/2019,21900353,Final,1610612755,1610612743,2019,1610612755,97,0.416,0.688,0.333,24,49,1610612743,92,0.435,0.917,0.259,29,38,1
12/10/2019,21900354,Final,1610612748,1610612737,2019,1610612748,135,0.515,0.682,0.341,35,53,1610612737,121,0.474,0.611,0.37,30,37,1
12/10/2019,21900355,Final,1610612757,1610612752,2019,1610612757,115,0.433,0.833,0.415,20,58,1610612752,87,0.352,0.615,0.184,16,47,1
12/9/2019,21900343,Final,1610612754,1610612746,2019,1610612754,99,0.351,0.75,0.286,16,55,1610612746,110,0.412,0.741,0.313,19,57,0
12/9/2019,21900344,Final,1610612738,1610612739,2019,1610612738,110,0.577,0.625,0.556,22,39,1610612739,88,0.396,0.474,0.226,18,45,1
12/9/2019,21900345,Final,1610612741,1610612761,2019,1610612741,92,0.393,0.714,0.261,30,45,1610612761,93,0.378,0.692,0.241,19,54,0
12/9/2019,21900346,Final,1610612745,1610612758,2019,1610612745,118,0.488,0.826,0.34,25,51,1610612758,119,0.455,0.864,0.444,24,37,0
12/9/2019,21900347,Final,1610612749,1610612753,2019,1610612749,110,0.467,0.533,0.39,30,54,1610612753,101,0.38,0.808,0.323,24,44,1
12/9/2019,21900348,Final,1610612740,1610612765,2019,1610612740,103,0.44,0.682,0.211,24,45,1610612765,105,0.424,0.815,0.314,15,46,0
12/9/2019,21900349,Final,1610612756,1610612750,2019,1610612756,125,0.495,0.789,0.4,31,42,1610612750,109,0.471,0.793,0.273,14,45,1
12/9/2019,21900350,Final,1610612762,1610612760,2019,1610612762,90,0.404,0.833,0.258,19,48,1610612760,104,0.471,0.842,0.286,21,46,0
12/9/2019,21900351,Final,1610612744,1610612763,2019,1610612744,102,0.376,0.84,0.407,23,46,1610612763,110,0.5,0.765,0.375,29,42,0
12/8/2019,21900335,Final,1610612751,1610612743,2019,1610612751,105,0.46,0.783,0.25,25,48,1610612743,102,0.404,0.857,0.429,25,37,1
12/8/2019,21900336,Final,1610612766,1610612737,2019,1610612766,107,0.4,0.828,0.355,22,44,1610612737,122,0.484,0.941,0.4,28,48,0
12/8/2019,21900337,Final,1610612748,1610612741,2019,1610612748,110,0.416,0.795,0.314,20,43,1610612741,105,0.438,0.815,0.361,20,39,1
12/8/2019,21900338,Final,1610612755,1610612761,2019,1610612755,110,0.506,0.762,0.438,31,40,1610612761,104,0.432,0.85,0.333,21,42,1
12/8/2019,21900339,Final,1610612764,1610612746,2019,1610612764,119,0.455,0.833,0.424,28,38,1610612746,135,0.521,0.741,0.375,27,45,0
12/8/2019,21900340,Final,1610612742,1610612758,2019,1610612742,106,0.477,0.875,0.386,24,40,1610612758,110,0.518,0.818,0.382,24,35,0
12/8/2019,21900341,Final,1610612757,1610612760,2019,1610612757,96,0.36,0.833,0.273,16,51,1610612760,108,0.412,0.794,0.344,12,54,0
12/8/2019,21900342,Final,1610612747,1610612750,2019,1610612747,142,0.585,0.9,0.452,32,41,1610612750,125,0.524,0.846,0.405,27,31,1
12/7/2019,21900330,Final,1610612742,1610612740,2019,1610612742,130,0.535,0.806,0.342,25,55,1610612740,84,0.36,0.81,0.094,17,34,1
12/7/2019,21900331,Final,1610612752,1610612754,2019,1610612752,103,0.406,0.714,0.323,24,52,1610612754,104,0.482,0.769,0.429,26,42,0
12/7/2019,21900332,Final,1610612755,1610612739,2019,1610612755,141,0.633,0.696,0.423,43,51,1610612739,94,0.375,0.765,0.257,20,35,1
12/7/2019,21900333,Final,1610612745,1610612756,2019,1610612745,115,0.451,0.733,0.275,21,51,1610612756,109,0.417,0.643,0.314,29,51,1
12/7/2019,21900334,Final,1610612762,1610612763,2019,1610612762,126,0.563,0.944,0.559,32,41,1610612763,112,0.531,0.64,0.286,23,28,1
12/6/2019,21900320,Final,1610612766,1610612751,2019,1610612766,104,0.434,0.882,0.425,23,34,1610612751,111,0.477,0.8,0.395,35,49,0
12/6/2019,21900321,Final,1610612739,1610612753,2019,1610612739,87,0.422,0.7,0.294,22,45,1610612753,93,0.39,0.87,0.346,19,43,0
12/6/2019,21900322,Final,1610612765,1610612754,2019,1610612765,108,0.448,0.731,0.44,21,51,1610612754,101,0.458,0.8,0.375,24,33,1
12/6/2019,21900323,Final,1610612738,1610612743,2019,1610612738,108,0.537,0.875,0.371,21,37,1610612743,95,0.415,0.8,0.167,18,41,1
12/6/2019,21900324,Final,1610612748,1610612764,2019,1610612748,112,0.488,0.75,0.357,28,50,1610612764,103,0.429,0.929,0.308,29,39,1
12/6/2019,21900325,Final,1610612741,1610612744,2019,1610612741,98,0.443,0.6,0.415,21,37,1610612744,100,0.535,0.682,0.375,24,39,0
12/6/2019,21900326,Final,1610612760,1610612750,2019,1610612760,139,0.557,0.9,0.278,19,39,1610612750,127,0.521,0.7,0.342,25,36,1
12/6/2019,21900327,Final,1610612749,1610612746,2019,1610612749,119,0.468,0.81,0.389,29,53,1610612746,91,0.351,0.895,0.25,18,48,1
12/6/2019,21900328,Final,1610612759,1610612758,2019,1610612759,105,0.427,0.706,0.344,25,52,1610612758,104,0.392,0.833,0.265,19,52,1
12/6/2019,21900329,Final,1610612757,1610612747,2019,1610612757,113,0.453,0.862,0.294,20,34,1610612747,136,0.541,0.818,0.472,26,45,0
12/5/2019,21900316,Final,1610612764,1610612755,2019,1610612764,119,0.456,0.813,0.407,25,41,1610612755,113,0.532,0.75,0.464,25,44,1
12/5/2019,21900317,Final,1610612752,1610612743,2019,1610612752,92,0.41,0.652,0.265,23,33,1610612743,129,0.563,0.556,0.538,38,48,0
12/5/2019,21900318,Final,1610612761,1610612745,2019,1610612761,109,0.432,0.875,0.308,27,45,1610612745,119,0.408,0.895,0.4,29,54,0
12/5/2019,21900319,Final,1610612740,1610612756,2019,1610612740,132,0.506,0.771,0.415,27,40,1610612756,139,0.472,0.926,0.389,30,51,0
12/4/2019,21900306,Final,1610612766,1610612744,2019,1610612766,106,0.46,0.625,0.438,30,44,1610612744,91,0.462,0.667,0.391,18,37,1
12/4/2019,21900307,Final,1610612765,1610612749,2019,1610612765,103,0.419,0.636,0.306,25,40,1610612749,127,0.489,0.926,0.4,25,55,0
12/4/2019,21900308,Final,1610612753,1610612756,2019,1610612753,128,0.576,0.8,0.56,27,45,1610612756,114,0.489,0.65,0.455,36,29,1
12/4/2019,21900309,Final,1610612737,1610612751,2019,1610612737,118,0.533,0.619,0.346,24,35,1610612751,130,0.495,0.889,0.452,26,53,0
12/4/2019,21900310,Final,1610612738,1610612748,2019,1610612738,112,0.443,0.813,0.39,21,46,1610612748,93,0.442,0.647,0.368,20,40,1
12/4/2019,21900311,Final,1610612741,1610612763,2019,1610612741,106,0.429,0.73,0.394,22,50,1610612763,99,0.385,0.857,0.233,24,46,1
12/4/2019,21900312,Final,1610612760,1610612754,2019,1610612760,100,0.488,0.9,0.346,25,37,1610612754,107,0.483,0.824,0.375,19,39,0
12/4/2019,21900313,Final,1610612742,1610612750,2019,1610612742,121,0.5,0.783,0.297,24,45,1610612750,114,0.416,0.885,0.447,23,44,1
12/4/2019,21900314,Final,1610612762,1610612747,2019,1610612762,96,0.41,0.737,0.452,20,40,1610612747,121,0.511,0.6,0.483,27,46,0
12/4/2019,21900315,Final,1610612757,1610612758,2019,1610612757,127,0.56,0.81,0.5,28,43,1610612758,116,0.463,0.739,0.324,26,44,1
12/3/2019,21900299,Final,1610612739,1610612765,2019,1610612739,94,0.422,0.714,0.296,16,40,1610612765,127,0.543,0.636,0.514,33,46,0
12/3/2019,21900300,Final,1610612764,1610612753,2019,1610612764,120,0.506,0.783,0.343,22,38,1610612753,127,0.511,0.741,0.484,26,48,0
12/3/2019,21900301,Final,1610612761,1610612748,2019,1610612761,110,0.385,0.806,0.256,25,48,1610612748,121,0.455,0.762,0.395,29,55,0
12/3/2019,21900302,Final,1610612740,1610612742,2019,1610612740,97,0.404,0.667,0.268,20,47,1610612742,118,0.432,0.852,0.422,22,51,0
12/3/2019,21900303,Final,1610612759,1610612745,2019,1610612759,135,0.472,0.688,0.433,35,56,1610612745,133,0.378,0.944,0.294,22,60,1
12/3/2019,21900304,Final,1610612743,1610612747,2019,1610612743,96,0.407,0.941,0.207,26,35,1610612747,105,0.464,0.667,0.292,24,56,0
12/3/2019,21900305,Final,1610612746,1610612757,2019,1610612746,117,0.457,0.56,0.5,25,49,1610612757,97,0.429,0.8,0.259,20,49,1
