GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,LEAGUE_ID,TEAM_ID,Conf,MIN_YEAR,MAX_YEAR,ABBREVIATION,NICKNAME,YEARFOUNDED,CITY,ARENA,ARENACAPACITY,OWNER,GENERALMANAGER,HEADCOACH,DLEAGUEAFFILIATION
2/27/2020,21900874,Final,1610612754,1610612757,2019,1610612754,106,0.444,0.7829999999999999,0.32,21,48,1610612757,100,0.461,0.643,0.3,14,45,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
2/12/2020,21900812,Final,1610612763,1610612757,2019,1610612763,111,0.474,0.682,0.261,26,57,1610612757,104,0.371,0.792,0.35100000000000003,21,51,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
2/11/2020,21900804,Final,1610612740,1610612757,2019,1610612740,138,0.5329999999999999,0.813,0.41200000000000003,40,50,1610612757,117,0.473,0.7859999999999999,0.24100000000000002,21,40,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
2/7/2020,21900776,Final,1610612762,1610612757,2019,1610612762,117,0.495,0.708,0.33299999999999996,21,56,1610612757,114,0.45399999999999996,0.643,0.425,14,43,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
2/4/2020,21900753,Final,1610612743,1610612757,2019,1610612743,127,0.511,0.72,0.5,30,50,1610612757,99,0.396,0.818,0.29,16,36,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/31/2020,21900726,Final,1610612747,1610612757,2019,1610612747,119,0.469,0.643,0.344,28,62,1610612757,127,0.505,0.762,0.361,25,40,0,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/18/2020,21900635,Final,1610612760,1610612757,2019,1610612760,119,0.518,0.722,0.318,25,48,1610612757,106,0.429,0.762,0.375,11,40,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/17/2020,21900625,Final,1610612742,1610612757,2019,1610612742,120,0.43799999999999994,0.7859999999999999,0.426,19,43,1610612757,112,0.518,0.682,0.3,25,40,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/15/2020,21900611,Final,1610612745,1610612757,2019,1610612745,107,0.396,0.652,0.327,24,50,1610612757,117,0.43200000000000005,0.828,0.306,22,58,0,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/9/2020,21900565,Final,1610612750,1610612757,2019,1610612750,116,0.494,0.7140000000000001,0.406,25,56,1610612757,102,0.365,0.677,0.297,14,41,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/7/2020,21900549,Final,1610612761,1610612757,2019,1610612761,99,0.365,0.737,0.35700000000000004,21,57,1610612757,101,0.43200000000000005,0.857,0.371,23,45,0,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/5/2020,21900535,Final,1610612748,1610612757,2019,1610612748,122,0.522,0.625,0.409,34,47,1610612757,111,0.46,0.9,0.35100000000000003,21,40,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/3/2020,21900519,Final,1610612764,1610612757,2019,1610612764,103,0.42200000000000004,0.64,0.33299999999999996,19,41,1610612757,122,0.511,0.7879999999999999,0.24,16,41,0,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
1/1/2020,21900505,Final,1610612752,1610612757,2019,1610612752,117,0.48,0.643,0.389,29,55,1610612757,93,0.39399999999999996,0.6,0.313,17,47,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
12/26/2019,21900465,Final,1610612762,1610612757,2019,1610612762,121,0.568,0.682,0.389,22,41,1610612757,115,0.483,0.737,0.441,14,43,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
12/16/2019,21900400,Final,1610612756,1610612757,2019,1610612756,110,0.456,0.8420000000000001,0.353,31,44,1610612757,111,0.47600000000000003,0.85,0.41200000000000003,21,41,0,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
12/12/2019,21900370,Final,1610612743,1610612757,2019,1610612743,114,0.47700000000000004,0.632,0.5,25,48,1610612757,99,0.47700000000000004,0.727,0.3,22,35,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
12/3/2019,21900305,Final,1610612746,1610612757,2019,1610612746,117,0.457,0.56,0.5,25,49,1610612757,97,0.429,0.8,0.259,20,49,1,0,1610612757,West,1970,2019,POR,Trail Blazers,1970,Portland,Moda Center,19980.0,Paul Allen,Neil Olshey,Terry Stotts,No Affiliate
2/29/2020,21900889,Final,1610612748,1610612751,2019,1610612748,116,0.451,0.833,0.368,27,45,1610612751,113,0.465,0.7390000000000001,0.364,30,44,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
2/28/2020,21900878,Final,1610612737,1610612751,2019,1610612737,141,0.515,0.733,0.48700000000000004,32,52,1610612751,118,0.457,0.762,0.391,30,38,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
2/26/2020,21900866,Final,1610612764,1610612751,2019,1610612764,110,0.42700000000000005,0.813,0.385,22,39,1610612751,106,0.414,0.6859999999999999,0.278,15,56,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
2/22/2020,21900836,Final,1610612766,1610612751,2019,1610612766,86,0.35200000000000004,0.5710000000000001,0.34299999999999997,22,45,1610612751,115,0.483,0.737,0.36200000000000004,26,54,0,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
2/20/2020,21900822,Final,1610612755,1610612751,2019,1610612755,112,0.442,0.914,0.182,19,48,1610612751,104,0.353,0.7859999999999999,0.294,22,49,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
2/10/2020,21900794,Final,1610612754,1610612751,2019,1610612754,105,0.489,0.727,0.233,28,40,1610612751,106,0.402,0.75,0.324,20,53,0,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
2/8/2020,21900781,Final,1610612761,1610612751,2019,1610612761,119,0.474,0.7140000000000001,0.4,22,48,1610612751,118,0.446,0.833,0.364,27,46,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
2/1/2020,21900731,Final,1610612764,1610612751,2019,1610612764,113,0.44,0.615,0.281,21,51,1610612751,107,0.415,0.619,0.34,25,53,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
1/26/2020,21900688,Final,1610612752,1610612751,2019,1610612752,110,0.5329999999999999,0.462,0.316,19,48,1610612751,97,0.42,0.696,0.33299999999999996,21,34,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
1/25/2020,21900681,Final,1610612765,1610612751,2019,1610612765,111,0.413,0.667,0.371,20,52,1610612751,121,0.447,0.88,0.35700000000000004,19,55,0,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
1/15/2020,21900605,Final,1610612755,1610612751,2019,1610612755,117,0.511,0.64,0.36700000000000005,25,49,1610612751,106,0.43700000000000006,0.6,0.48,20,44,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
1/6/2020,21900540,Final,1610612753,1610612751,2019,1610612753,101,0.43200000000000005,0.742,0.308,21,60,1610612751,89,0.33299999999999996,0.789,0.213,20,46,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
1/2/2020,21900513,Final,1610612742,1610612751,2019,1610612742,123,0.506,0.882,0.474,22,46,1610612751,111,0.462,0.882,0.324,29,44,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
12/30/2019,21900494,Final,1610612750,1610612751,2019,1610612750,122,0.40399999999999997,0.7240000000000001,0.386,20,60,1610612751,115,0.40399999999999997,0.741,0.366,22,58,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
12/28/2019,21900478,Final,1610612745,1610612751,2019,1610612745,108,0.436,0.43799999999999994,0.31,16,54,1610612751,98,0.402,0.619,0.282,24,47,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
12/19/2019,21900418,Final,1610612759,1610612751,2019,1610612759,118,0.44799999999999995,0.826,0.39399999999999996,26,47,1610612751,105,0.42200000000000004,0.9329999999999999,0.19399999999999998,16,47,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
12/17/2019,21900404,Final,1610612740,1610612751,2019,1610612740,101,0.34600000000000003,0.667,0.275,20,58,1610612751,108,0.41700000000000004,0.7390000000000001,0.282,25,54,0,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
12/14/2019,21900381,Final,1610612761,1610612751,2019,1610612761,110,0.38799999999999996,0.8,0.35,21,51,1610612751,102,0.386,0.706,0.261,24,59,1,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
12/6/2019,21900320,Final,1610612766,1610612751,2019,1610612766,104,0.434,0.882,0.425,23,34,1610612751,111,0.47700000000000004,0.8,0.395,35,49,0,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
12/4/2019,21900309,Final,1610612737,1610612751,2019,1610612737,118,0.5329999999999999,0.619,0.34600000000000003,24,35,1610612751,130,0.495,0.889,0.452,26,53,0,0,1610612751,East,1976,2019,BKN,Nets,1976,Brooklyn,Barclays Center,,Joe Tsai,Sean Marks,Kenny Atkinson,Long Island Nets
2/29/2020,21900890,Final,1610612739,1610612754,2019,1610612739,104,0.48200000000000004,0.85,0.22699999999999998,30,36,1610612754,113,0.54,0.7859999999999999,0.348,30,38,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
2/23/2020,21900843,Final,1610612761,1610612754,2019,1610612761,127,0.511,0.889,0.386,32,57,1610612754,81,0.326,0.647,0.242,23,39,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
2/21/2020,21900828,Final,1610612752,1610612754,2019,1610612752,98,0.43200000000000005,0.68,0.44,21,40,1610612754,106,0.409,0.7879999999999999,0.28600000000000003,20,50,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
2/5/2020,21900758,Final,1610612761,1610612754,2019,1610612761,119,0.5,0.875,0.375,27,37,1610612754,118,0.524,0.813,0.48700000000000004,29,42,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/26/2020,21900692,Final,1610612757,1610612754,2019,1610612757,139,0.544,0.84,0.5710000000000001,27,43,1610612754,129,0.516,0.9520000000000001,0.46399999999999997,31,31,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/24/2020,21900679,Final,1610612744,1610612754,2019,1610612744,118,0.488,0.826,0.48700000000000004,31,38,1610612754,129,0.575,0.9229999999999999,0.607,35,36,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/22/2020,21900664,Final,1610612756,1610612754,2019,1610612756,87,0.35700000000000004,0.885,0.2,13,44,1610612754,112,0.536,0.65,0.45,26,42,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/20/2020,21900651,Final,1610612762,1610612754,2019,1610612762,118,0.54,1.0,0.387,22,53,1610612754,88,0.419,0.429,0.26899999999999996,23,30,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/19/2020,21900638,Final,1610612743,1610612754,2019,1610612743,107,0.466,0.688,0.13,22,44,1610612754,115,0.5,0.8420000000000001,0.44799999999999995,31,38,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/15/2020,21900608,Final,1610612750,1610612754,2019,1610612750,99,0.43200000000000005,0.75,0.39299999999999996,26,45,1610612754,104,0.518,0.75,0.304,27,45,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/10/2020,21900570,Final,1610612741,1610612754,2019,1610612741,105,0.46299999999999997,0.813,0.439,16,36,1610612754,116,0.5710000000000001,0.643,0.36700000000000005,31,46,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/6/2020,21900539,Final,1610612766,1610612754,2019,1610612766,104,0.457,0.909,0.33299999999999996,21,38,1610612754,115,0.528,0.7859999999999999,0.385,31,43,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
1/4/2020,21900526,Final,1610612737,1610612754,2019,1610612737,116,0.512,0.917,0.313,22,40,1610612754,111,0.414,0.8290000000000001,0.37,24,39,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
12/28/2019,21900474,Final,1610612740,1610612754,2019,1610612740,120,0.462,0.8,0.429,25,49,1610612754,98,0.38799999999999996,0.897,0.214,17,46,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
12/27/2019,21900470,Final,1610612748,1610612754,2019,1610612748,113,0.449,0.895,0.42100000000000004,29,56,1610612754,112,0.489,0.833,0.452,27,34,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
12/22/2019,21900441,Final,1610612749,1610612754,2019,1610612749,117,0.423,0.8240000000000001,0.341,31,61,1610612754,89,0.37,0.6,0.3,27,48,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
12/13/2019,21900373,Final,1610612737,1610612754,2019,1610612737,100,0.415,0.696,0.214,24,50,1610612754,110,0.5,0.733,0.318,28,46,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
12/7/2019,21900331,Final,1610612752,1610612754,2019,1610612752,103,0.406,0.7140000000000001,0.32299999999999995,24,52,1610612754,104,0.48200000000000004,0.769,0.429,26,42,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
12/6/2019,21900322,Final,1610612765,1610612754,2019,1610612765,108,0.44799999999999995,0.731,0.44,21,51,1610612754,101,0.45799999999999996,0.8,0.375,24,33,1,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
12/4/2019,21900312,Final,1610612760,1610612754,2019,1610612760,100,0.488,0.9,0.34600000000000003,25,37,1610612754,107,0.483,0.8240000000000001,0.375,19,39,0,0,1610612754,East,1976,2019,IND,Pacers,1976,Indiana,Bankers Life Fieldhouse,18345.0,Herb Simon,Kevin Pritchard,Nate McMillan,Fort Wayne Mad Ants
2/29/2020,21900892,Final,1610612738,1610612745,2019,1610612738,110,0.39,0.76,0.31,22,54,1610612745,111,0.418,0.778,0.273,17,53,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
2/22/2020,21900841,Final,1610612762,1610612745,2019,1610612762,110,0.467,0.792,0.226,18,46,1610612745,120,0.489,0.7140000000000001,0.41700000000000004,20,42,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
2/20/2020,21900825,Final,1610612744,1610612745,2019,1610612744,105,0.494,0.833,0.212,26,40,1610612745,135,0.529,0.909,0.51,31,36,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
2/7/2020,21900774,Final,1610612756,1610612745,2019,1610612756,127,0.5579999999999999,0.963,0.484,29,51,1610612745,91,0.341,0.846,0.22899999999999998,16,29,1,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
2/6/2020,21900768,Final,1610612747,1610612745,2019,1610612747,111,0.495,0.75,0.29,33,38,1610612745,121,0.506,0.889,0.452,20,37,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
1/29/2020,21900712,Final,1610612757,1610612745,2019,1610612757,125,0.517,0.741,0.361,24,50,1610612745,112,0.426,0.833,0.36200000000000004,21,39,1,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
1/27/2020,21900698,Final,1610612762,1610612745,2019,1610612762,117,0.506,0.731,0.28600000000000003,24,38,1610612745,126,0.469,0.7140000000000001,0.375,14,40,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
1/26/2020,21900685,Final,1610612743,1610612745,2019,1610612743,117,0.473,0.9,0.39299999999999996,28,42,1610612745,110,0.455,0.7040000000000001,0.33299999999999996,19,44,1,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
1/24/2020,21900675,Final,1610612750,1610612745,2019,1610612750,124,0.49,0.85,0.344,28,51,1610612745,131,0.516,0.8390000000000001,0.344,24,35,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
1/14/2020,21900600,Final,1610612763,1610612745,2019,1610612763,121,0.505,0.8420000000000001,0.35100000000000003,29,42,1610612745,110,0.43,0.917,0.311,18,41,1,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
1/9/2020,21900566,Final,1610612760,1610612745,2019,1610612760,113,0.494,0.8,0.344,22,52,1610612745,92,0.382,0.929,0.275,16,39,1,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
1/8/2020,21900558,Final,1610612737,1610612745,2019,1610612737,115,0.368,0.889,0.295,20,54,1610612745,122,0.424,0.7559999999999999,0.289,22,59,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/29/2019,21900488,Final,1610612740,1610612745,2019,1610612740,127,0.49,0.6920000000000001,0.409,32,47,1610612745,112,0.519,0.65,0.385,29,41,1,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/25/2019,21900457,Final,1610612744,1610612745,2019,1610612744,116,0.47100000000000003,0.893,0.321,27,54,1610612745,104,0.37,0.875,0.314,19,49,1,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/23/2019,21900453,Final,1610612758,1610612745,2019,1610612758,104,0.47100000000000003,0.652,0.233,20,49,1610612745,113,0.44799999999999995,0.87,0.385,18,39,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/21/2019,21900437,Final,1610612756,1610612745,2019,1610612756,125,0.516,0.767,0.28600000000000003,26,41,1610612745,139,0.586,0.7829999999999999,0.46299999999999997,23,37,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/19/2019,21900419,Final,1610612746,1610612745,2019,1610612746,117,0.5,0.789,0.43200000000000005,23,38,1610612745,122,0.5,0.759,0.37799999999999995,23,43,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/13/2019,21900371,Final,1610612753,1610612745,2019,1610612753,107,0.44,0.75,0.405,24,37,1610612745,130,0.5579999999999999,0.9229999999999999,0.564,21,42,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/11/2019,21900356,Final,1610612739,1610612745,2019,1610612739,110,0.517,0.625,0.406,29,36,1610612745,116,0.494,1.0,0.405,18,36,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/5/2019,21900318,Final,1610612761,1610612745,2019,1610612761,109,0.43200000000000005,0.875,0.308,27,45,1610612745,119,0.408,0.895,0.4,29,54,0,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
12/3/2019,21900303,Final,1610612759,1610612745,2019,1610612759,135,0.47200000000000003,0.688,0.433,35,56,1610612745,133,0.37799999999999995,0.9440000000000001,0.294,22,60,1,0,1610612745,West,1967,2019,HOU,Rockets,1967,Houston,Toyota Center,18104.0,Tilman Fertitta,Daryl Morey,Mike D'Antoni,Rio Grande Valley Vipers
2/29/2020,21900893,Final,1610612759,1610612753,2019,1610612759,114,0.524,0.75,0.452,28,31,1610612753,113,0.488,0.696,0.405,28,41,1,0,1610612753,East,1989,2019,ORL,Magic,1989,Orlando,Amway Center,0.0,Rick DeVos,John Hammond,Steve Clifford,Lakeland Magic
2/26/2020,21900867,Final,1610612737,1610612753,2019,1610612737,120,0.447,0.92,0.361,30,42,1610612753,130,0.49,0.72,0.43799999999999994,30,52,0,0,1610612753,East,1989,2019,ORL,Magic,1989,Orlando,Amway Center,0.0,Rick DeVos,John Hammond,Steve Clifford,Lakeland Magic
2/24/2020,21900852,Final,1610612751,1610612753,2019,1610612751,113,0.479,0.625,0.43200000000000005,29,49,1610612753,115,0.494,0.8240000000000001,0.382,27,41,0,0,1610612753,East,1989,2019,ORL,Magic,1989,Orlando,Amway Center,0.0,Rick DeVos,John Hammond,Steve Clifford,Lakeland Magic
2/6/2020,21900764,Final,1610612752,1610612753,2019,1610612752,105,0.467,0.684,0.3,27,39,1610612753,103,0.45299999999999996,0.867,0.29,22,39,1,0,1610612753,East,1989,2019,ORL,Magic,1989,Orlando,Amway Center,0.0,Rick DeVos,John Hammond,Steve Clifford,Lakeland Magic
2/5/2020,21900756,Final,1610612738,1610612753,2019,1610612738,116,0.535,0.688,0.565,23,41,1610612753,100,0.42700000000000005,0.767,0.419,20,39,1,0,1610612753,East,1989,2019,ORL,Magic,1989,Orlando,Amway Center,0.0,Rick DeVos,John Hammond,Steve Clifford,Lakeland Magic
